# Money deltaRailways
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90185 0
90119 0
90119 0
90119 0
90119 0
90119 0
90113 0
90113 0
90113 0
90113 0
90113 0
90113 0
90108 0
90108 0
90108 0
90102 0
90102 0
90102 0
90102 0
90102 0
90102 0
90102 0
90102 0
90102 0
90102 0
90102 0
90102 0
90096 0
90096 0
90096 0
90096 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90090 0
90084 0
90084 0
90084 0
90084 0
90084 0
90078 0
90078 0
90078 0
90078 0
90078 0
90078 0
90072 0
90072 0
90072 0
90066 0
90066 0
90066 0
90066 0
90066 0
90066 0
90066 0
90066 0
90066 0
90066 0
90066 0
90066 0
90060 0
90060 0
90060 0
90060 0
90054 0
90054 0
90054 0
90054 0
90054 0
90054 0
90054 0
90054 0
90054 0
90054 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98304 0
98298 0
98298 0
98298 0
98298 0
98298 0
98292 0
98292 0
98292 0
98292 0
98292 0
98292 0
98286 0
98286 0
98286 0
98280 0
98280 0
98280 0
98280 0
98280 0
98280 0
98280 0
98280 0
98280 0
98280 0
98280 0
98280 0
98275 0
98275 0
98275 0
98275 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98269 0
98263 0
98263 0
98263 0
98263 0
98263 0
98257 0
98257 0
98257 0
98257 0
98257 0
98257 0
98251 0
98251 0
98251 0
98245 0
98245 0
98245 0
98245 0
98245 0
98245 0
98245 0
98245 0
98245 0
98245 0
98245 0
98245 0
98239 0
98239 0
98239 0
98239 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98233 0
98227 0
98227 0
98227 0
98227 0
98227 0
98221 0
98221 0
98221 0
98221 0
98221 0
98221 0
98215 0
98215 0
98215 0
98209 0
98209 0
98209 0
98209 0
98209 0
98209 0
98209 0
98209 0
98209 0
98209 0
98209 0
98209 0
98203 0
98203 0
98203 0
98203 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98198 0
98192 0
98192 0
98192 0
98192 0
98192 0
98186 0
98186 0
98186 0
98186 0
98186 0
98186 0
98180 0
98180 0
98180 0
98174 0
98174 0
98174 0
98174 0
98174 0
98174 0
98174 0
98174 0
98174 0
98174 0
98174 0
98174 0
98168 0
98168 0
98168 0
98168 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98102 0
98096 0
98096 0
98096 0
98096 0
98096 0
98090 0
98090 0
98090 0
98090 0
98090 0
98090 0
98084 0
98084 0
98084 0
98078 0
98078 0
98078 0
98078 0
98078 0
98078 0
98078 0
98078 0
98078 0
98078 0
98078 0
98078 0
98072 0
98072 0
98072 0
98072 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98066 0
98061 0
98061 0
98061 0
98061 0
98061 0
98055 0
98055 0
98055 0
98055 0
98055 0
98055 0
98049 0
98049 0
98049 0
98043 0
98043 0
98043 0
98043 0
98043 0
98043 0
98043 0
98043 0
98043 0
98043 0
98043 0
98043 0
98037 0
98037 0
98037 0
98037 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98031 0
98025 0
98025 0
98025 0
98025 0
98025 0
98019 0
98019 0
98019 0
98019 0
98019 0
98019 0
98013 0
98013 0
98013 0
98007 0
98007 0
98007 0
98007 0
98007 0
98007 0
98007 0
98007 0
98007 0
98007 0
98007 0
98007 0
98001 0
98001 0
98001 0
98001 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97995 0
97989 0
97989 0
97989 0
97989 0
97989 0
97983 0
97983 0
97983 0
97983 0
97983 0
97983 0
97978 0
97978 0
97978 0
97972 0
97972 0
97972 0
97972 0
97972 0
97972 0
97972 0
97972 0
97972 0
97972 0
97972 0
97972 0
97966 0
97966 0
97966 0
97966 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97960 0
97954 0
97954 0
97954 0
97954 0
97954 0
97948 0
97948 0
97948 0
97948 0
97948 0
97948 0
97942 0
97942 0
97942 0
97936 0
97936 0
97936 0
97936 0
97936 0
97936 0
97936 0
97936 0
97936 0
97936 0
97936 0
97936 0
97870 0
97870 0
97870 0
97870 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97864 0
97858 0
97858 0
97858 0
97858 0
97858 0
97852 0
97852 0
97852 0
97852 0
97852 0
97852 0
97846 0
97846 0
97846 0
97841 0
97841 0
97841 0
97841 0
97841 0
97841 0
97841 0
97841 0
97841 0
97841 0
97841 0
97841 0
97835 0
97835 0
97835 0
97835 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97829 0
97823 0
97823 0
97823 0
97823 0
97823 0
97817 0
97817 0
97817 0
97817 0
97817 0
97817 0
97811 0
97811 0
97811 0
97805 0
97805 0
97805 0
97805 0
97805 0
97805 0
97805 0
97805 0
97805 0
97805 0
97805 0
97805 0
97799 0
97799 0
97799 0
97799 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97793 0
97787 0
97787 0
97787 0
97787 0
97787 0
97781 0
97781 0
97781 0
97781 0
97781 0
98646 0
98640 0
98640 0
98640 0
98634 0
98634 0
98634 0
98634 0
98634 0
98634 0
98634 0
98634 0
98634 0
98634 0
98634 0
98634 0
98628 0
98628 0
98628 0
98628 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98623 0
98617 0
98617 0
98617 0
98617 0
98617 0
98611 0
98611 0
98611 0
98611 0
98611 0
98611 0
98605 0
98605 0
98605 0
98599 0
98599 0
98599 0
98599 0
98599 0
98599 0
98599 0
98599 0
98599 0
98599 0
98599 0
98599 0
98593 0
98593 0
98593 0
98593 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
98587 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107897 0
107891 0
107891 0
107891 0
107891 0
107891 0
107885 0
107885 0
107885 0
107885 0
107885 0
107885 0
107879 0
107879 0
107879 0
107873 0
107873 0
107873 0
107873 0
107873 0
107873 0
107873 0
107873 0
107873 0
107873 0
107873 0
107873 0
107867 0
107867 0
107867 0
107867 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107861 0
107856 0
107856 0
107856 0
107856 0
107856 0
107850 0
107850 0
107850 0
107850 0
107850 0
107850 0
107844 0
107844 0
107844 0
107838 0
107838 0
107838 0
107838 0
107838 0
107838 0
107838 0
107838 0
107838 0
107838 0
107838 0
107838 0
107832 0
107832 0
107832 0
107832 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107826 0
107820 0
107820 0
107820 0
107820 0
107820 0
107814 0
107814 0
107814 0
107814 0
107814 0
107814 0
107808 0
107808 0
107808 0
107802 0
107802 0
107802 0
107802 0
107802 0
107802 0
107802 0
107802 0
107802 0
107802 0
107802 0
107802 0
107796 0
107796 0
107796 0
107796 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107790 0
107784 0
107784 0
107784 0
107784 0
107784 0
107778 0
107778 0
107778 0
107778 0
107778 0
107778 0
107773 0
107773 0
107773 0
107767 0
107767 0
107767 0
107767 0
107767 0
107767 0
107767 0
107767 0
107767 0
107767 0
107767 0
107767 0
107761 0
107761 0
107761 0
107761 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107755 0
107749 0
107749 0
107749 0
107749 0
107749 0
107743 0
107743 0
107743 0
107743 0
107743 0
107743 0
107737 0
107737 0
107737 0
107731 0
107731 0
107731 0
107731 0
107731 0
107731 0
107731 0
107731 0
107731 0
107731 0
107731 0
107731 0
107725 0
107725 0
107725 0
107725 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107719 0
107560 0
107560 0
107560 0
107560 0
107036 0
107036 0
107036 0
107036 0
106512 0
106506 0
106506 0
106506 0
105982 0
105982 0
105976 0
105976 0
105452 0
105452 0
105452 0
105452 0
104922 0
104922 0
104922 0
104917 0
104393 0
104393 0
104393 0
104393 0
103869 0
103869 0
103869 0
103869 0
103345 0
103345 0
103345 0
103339 0
102815 0
102815 0
102815 0
102809 0
102650 0
102650 0
102650 0
102650 0
102476 0
102476 0
102476 0
102476 0
102302 0
102302 0
102302 0
102302 0
102128 0
102128 0
102128 0
102128 0
101954 0
101954 0
101954 0
101954 0
101780 0
101780 0
101780 0
101780 0
101606 0
101606 0
101606 0
101606 0
101432 0
101432 0
101432 0
101432 0
101360 0
101360 0
101360 0
101360 0
101186 0
101186 0
101186 0
101186 0
101012 0
101012 0
101012 0
101006 0
100832 0
100832 0
100832 0
100832 0
100652 0
100652 0
100652 0
100652 0
100478 0
100478 0
100472 0
100472 0
100298 0
100292 0
100292 0
100292 0
100118 0
100118 0
100118 0
100118 0
99944 0
99944 0
99944 0
99944 0
99770 0
99764 0
99764 0
99764 0
99590 0
99584 0
99584 0
99584 0
99410 0
99410 0
99410 0
99410 0
97496 0
97496 0
97496 0
97496 0
97322 0
97322 0
97322 0
97322 0
97148 0
97148 0
97148 0
97148 0
96974 0
96974 0
96974 0
96974 0
96785 0
96785 0
96785 0
96785 0
96611 0
96611 0
96611 0
96611 0
96437 0
96437 0
96437 0
96437 0
96263 0
96263 0
96263 0
96263 0
96089 0
96089 0
96089 0
96089 0
95057 0
94991 0
94991 0
94991 0
94817 0
94817 0
94811 0
94811 0
94637 0
94637 0
94637 0
94637 0
94457 0
94457 0
94457 0
94451 0
94277 0
94277 0
94277 0
94277 0
94103 0
94103 0
94103 0
94103 0
93929 0
93929 0
93929 0
93923 0
93749 0
93749 0
93749 0
93743 0
93569 0
93569 0
93569 0
93569 0
93395 0
93395 0
93395 0
93395 0
93221 0
93221 0
93221 0
93221 0
93047 0
93047 0
93047 0
93047 0
92873 0
92873 0
92873 0
92873 0
92699 0
92699 0
92699 0
92699 0
92525 0
92525 0
92525 0
92525 0
92351 0
92351 0
92351 0
92351 0
92177 0
92177 0
92177 0
92177 0
92003 0
92003 0
92003 0
92003 0
91829 0
91829 0
91829 0
91824 0
91650 0
91650 0
91650 0
91650 0
91470 0
91470 0
91470 0
91470 0
91296 0
91296 0
91290 0
91290 0
91116 0
91110 0
91110 0
91110 0
90936 0
90936 0
90936 0
90936 0
90762 0
90762 0
90762 0
90762 0
90588 0
90582 0
90582 0
90582 0
90408 0
90402 0
90402 0
90402 0
90213 0
90213 0
90213 0
90213 0
90039 0
90039 0
90039 0
90039 0
89865 0
89865 0
89865 0
89865 0
89691 0
89691 0
89691 0
89691 0
89517 0
89517 0
89517 0
89517 0
89343 0
89343 0
89343 0
89343 0
89169 0
89169 0
89169 0
89169 0
88995 0
88995 0
88995 0
88995 0
88821 0
88821 0
88821 0
88821 0
88647 0
88647 0
88647 0
88647 0
88473 0
88467 0
88467 0
88467 0
88293 0
88293 0
88287 0
88287 0
88113 0
88113 0
88113 0
88113 0
87933 0
87933 0
87933 0
87927 0
87753 0
87753 0
87753 0
87753 0
87579 0
87579 0
87579 0
87579 0
87405 0
87405 0
87405 0
87399 0
87225 0
87225 0
87225 0
87219 0
87045 0
87045 0
87045 0
87045 0
86871 0
86871 0
86871 0
86871 0
86697 0
86697 0
86697 0
86697 0
86523 0
86523 0
86523 0
86523 0
86349 0
86349 0
86349 0
86349 0
86175 0
86175 0
86175 0
86175 0
86001 0
86001 0
86001 0
86001 0
85565 0
85565 0
85565 0
85565 0
85273 0
85273 0
85273 0
85273 0
85099 0
85099 0
85099 0
85099 0
84925 0
84925 0
84925 0
84919 0
84745 0
84745 0
84745 0
84745 0
84565 0
84565 0
84565 0
84565 0
84391 0
84391 0
84385 0
84385 0
84211 0
84205 0
84205 0
84205 0
84031 0
84031 0
84031 0
84031 0
83857 0
83857 0
83857 0
83857 0
83683 0
83678 0
83678 0
83678 0
83504 0
83498 0
83498 0
83498 0
83062 0
83062 0
83062 0
83062 0
82990 0
82990 0
82990 0
82990 0
82990 0
82990 0
82990 0
82990 0
82990 0
82990 0
82990 0
82990 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
78238 0
73486 0
73486 0
73486 0
73486 0
73486 0
73480 0
73480 0
73480 0
68728 0
68728 0
68722 0
68722 0
68722 0
68722 0
68722 0
68722 0
63964 0
63964 0
63964 0
63958 0
63958 0
63958 0
63958 0
63958 0
59206 0
59206 0
59206 0
59206 0
59206 0
59206 0
59206 0
59200 0
19200 0
19200 0
19200 0
19194 0
19194 0
19194 0
19194 0
19194 0
19194 0
19194 0
19194 0
19194 0
19194 0
19194 0
19194 0
19194 0
19194 0
19193 0
19193 0
19192 0
19192 0
19192 0
19192 0
19192 0
19192 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19191 0
19185 0
19185 0
19185 0
19185 0
19185 0
19119 0
19119 0
19119 0
19119 0
19119 0
19119 0
19113 0
19113 0
19113 0
19107 0
19107 0
19107 0
19107 0
19107 0
19107 0
19107 0
19107 0
19107 0
19107 0
19107 0
19107 0
19101 0
19101 0
19101 0
19101 0
19095 0
19094 0
19094 0
19094 0
19094 0
19094 0
19094 0
19094 0
19094 0
19094 0
19094 0
19094 0
19094 0
19094 0
19093 0
19093 0
19092 0
19092 0
19092 0
19091 0
19091 0
19091 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19090 0
19084 0
19084 0
19084 0
19084 0
19084 0
19078 0
19078 0
19078 0
19078 0
19078 0
19078 0
19072 0
19072 0
19072 0
19066 0
19066 0
19066 0
19066 0
19066 0
19066 0
19066 0
19066 0
19066 0
19066 0
19066 0
19066 0
19060 0
19060 0
19060 0
19060 0
19054 0
19053 0
19053 0
19053 0
19053 0
19053 0
19053 0
19053 0
19053 0
19053 0
19053 0
19053 0
19053 0
19053 0
19052 0
19052 0
19050 0
19050 0
19050 0
19049 0
19049 0
19049 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19048 0
19042 0
19042 0
19042 0
19042 0
19042 0
19036 0
19036 0
19036 0
19036 0
19036 0
19036 0
19030 0
19030 0
19030 0
19024 0
19024 0
19024 0
19024 0
19024 0
19024 0
19024 0
19024 0
19024 0
19024 0
19024 0
19024 0
19018 0
19018 0
19018 0
19018 0
19012 0
19011 0
19011 0
19011 0
19011 0
19011 0
19011 0
19011 0
19011 0
19011 0
19011 0
19011 0
19011 0
19011 0
19010 0
19010 0
19009 0
19009 0
19009 0
19008 0
19008 0
19008 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19007 0
19001 0
19001 0
19001 0
19001 0
19001 0
18995 0
18995 0
18995 0
18995 0
18995 0
18995 0
18989 0
18989 0
18989 0
18983 0
18983 0
18983 0
18983 0
18983 0
18983 0
18983 0
18983 0
18983 0
18983 0
18983 0
18983 0
18977 0
18977 0
18977 0
18977 0
18971 0
18970 0
18970 0
18970 0
18970 0
18970 0
18970 0
18970 0
18970 0
18970 0
18970 0
18970 0
18970 0
18970 0
18959 0
18959 0
18957 0
18957 0
18957 0
18956 0
18956 0
18956 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18955 0
18949 0
18949 0
18949 0
18949 0
18949 0
18943 0
18943 0
18943 0
18943 0
18943 0
18943 0
18937 0
18937 0
18937 0
18931 0
18931 0
18931 0
18931 0
18931 0
18931 0
20653 0
20653 0
20653 0
20653 0
20653 0
20653 0
20647 0
20647 0
20647 0
20647 0
20641 0
20640 0
20640 0
20640 0
20640 0
20640 0
20640 0
20640 0
20640 0
20640 0
20640 0
20640 0
20640 0
20640 0
20639 0
20639 0
20638 0
20638 0
20638 0
20637 0
20637 0
20637 0
20636 0
20636 0
20636 0
20636 0
20636 0
20636 0
20636 0
20636 0
20636 0
10636 0
10636 0
10636 0
10636 0
10636 0
10636 0
10636 0
10636 0
10636 0
10636 0
10636 0
10636 0
10636 0
10630 0
10630 0
10630 0
10630 0
10630 0
10624 0
10624 0
10624 0
10624 0
10624 0
10624 0
10618 0
10618 0
10618 0
10612 0
10612 0
10612 0
10612 0
10612 0
10612 0
10612 0
10612 0
10612 0
10612 0
10612 0
10612 0
10606 0
10606 0
10606 0
10606 0
10600 0
10599 0
10599 0
10599 0
10599 0
10599 0
18849 0
18849 0
18849 0
18849 0
18849 0
18849 0
18849 0
18849 0
18848 0
18848 0
18846 0
18846 0
18846 0
18845 0
18845 0
18845 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18844 0
18838 0
18838 0
18838 0
18838 0
18838 0
18832 0
18832 0
18832 0
18832 0
18832 0
18832 0
18826 0
18826 0
18826 0
18820 0
18820 0
18820 0
18820 0
18820 0
18820 0
18820 0
18820 0
18820 0
18820 0
18820 0
18820 0
18814 0
18814 0
18814 0
18814 0
18809 0
18807 0
18807 0
18807 0
18807 0
18807 0
18807 0
18807 0
18807 0
18807 0
18807 0
18807 0
18807 0
18807 0
18806 0
18806 0
18805 0
18805 0
18805 0
18804 0
18804 0
18804 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18803 0
18797 0
18797 0
18797 0
18797 0
18797 0
18791 0
18791 0
18791 0
18791 0
18791 0
18791 0
18785 0
18785 0
18785 0
18779 0
18779 0
18779 0
18779 0
18779 0
18779 0
18779 0
18779 0
18779 0
18779 0
18779 0
18779 0
18773 0
18773 0
18773 0
18773 0
18767 0
18766 0
18766 0
18766 0
18766 0
18766 0
18766 0
18766 0
18766 0
18766 0
18766 0
18766 0
18766 0
18766 0
18765 0
18765 0
18764 0
18764 0
18764 0
18762 0
18762 0
18762 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18761 0
18755 0
18755 0
18755 0
18755 0
18755 0
18749 0
18749 0
18749 0
18749 0
18749 0
18749 0
18743 0
18743 0
18743 0
18737 0
18737 0
18737 0
18737 0
18737 0
18737 0
18737 0
18737 0
18737 0
18737 0
18737 0
18737 0
18731 0
18731 0
18731 0
18731 0
18726 0
18724 0
18724 0
18724 0
18724 0
18724 0
18724 0
18724 0
18724 0
18724 0
18724 0
18724 0
18724 0
18724 0
18723 0
18723 0
18722 0
18722 0
18722 0
18721 0
18721 0
18721 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18720 0
18714 0
18714 0
18714 0
18714 0
18714 0
18708 0
18708 0
18708 0
18708 0
18708 0
18708 0
18702 0
18702 0
18702 0
18696 0
18696 0
18696 0
18696 0
18696 0
18696 0
18696 0
18696 0
18696 0
18696 0
18696 0
18696 0
18690 0
18690 0
18690 0
18690 0
18684 0
18683 0
18683 0
18683 0
18683 0
18683 0
18683 0
18683 0
18683 0
18683 0
18683 0
18683 0
18683 0
18683 0
18682 0
18682 0
18681 0
18681 0
18681 0
18679 0
18679 0
18679 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18678 0
18672 0
18672 0
18672 0
18672 0
18672 0
18666 0
18666 0
18666 0
18666 0
18666 0
18666 0
18660 0
18660 0
18660 0
18654 0
18654 0
18654 0
18654 0
18654 0
18654 0
18654 0
18654 0
18654 0
18654 0
18654 0
18654 0
18599 0
18599 0
18599 0
18599 0
18593 0
18591 0
18591 0
18591 0
18591 0
18591 0
